id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
3486,train,872,An elegy upon the death of our dread sovereign Lord King Charles the martyr.,,1649,English,1642-1649,6,0.028669724770642203,0.02522935779816514,0.013761467889908258,0.014908256880733946,0.009174311926605505,0.011467889908256881,0.01834862385321101,0.021788990825688075,0.0034403669724770644,0.010321100917431193
3487,train,872,An elegy upon the death of our dread sovereign Lord King Charles the martyr.,,1649,English,1642-1649,6,0.028669724770642203,0.02522935779816514,0.013761467889908258,0.014908256880733946,0.009174311926605505,0.011467889908256881,0.01834862385321101,0.021788990825688075,0.0034403669724770644,0.010321100917431193
3488,test,1459,"The speech which the Speaker of the House of Commons made unto the King in the House of Lords, at his passing of the bills therein mentioned, the 29. of August in the year of our Lord 1660.","Grimston, Harbottle, Sir, 1603-1685.; England and Wales. Parliament. House of Commons.",1660,English,1650-1699,7,0.042494859492803294,0.056888279643591506,0.03838245373543523,0.03769705277587389,0.015078821110349555,0.021247429746401647,0.015764222069910898,0.010966415352981495,0.010966415352981495,0.010966415352981495
3489,test,15654,Politic maxims and observations written by the most learned Hugo Grotius translated for the ease and benefit of the English statesmen. By H.C. S.T.B.,"Grotius, Hugo, 1583-1645.; Campanella, Tommaso, 1568-1639.; H.C., S.T.B.",1654,English,1650-1699,9,0.06918359524722116,0.050466334483199184,0.04037306758655935,0.02695796601507602,0.01622588475788936,0.014117797368084835,0.016673054810272134,0.014820493164686342,0.009262808227928963,0.008751756739491504
3490,test,4887,"A Ground voice, or some discoveries offered to the view, with certain queries propounded to the consideration of the whole army in England, Scotland, and Ireland, officers and common-souldiers, horse and foot. With certain queries to the Anabaptists in particular that bear any office, either in court or army, under the present self-created politic power.",,1655,English,1650-1699,8,0.06650296705545325,0.0570902394106814,0.047268262737875995,0.029465930018416207,0.02107632494372826,0.014528340495191324,0.008798854102721507,0.01023122570083896,0.00511561285041948,0.010435850214855739
3491,train,1371,"Concerning this present Cain in his generation, the unbelieving and wicked heathen, Rom.1 or false Christians, Matt.24. Mark.13. The mighty ones, murderers and tyrants, Isa.5.29. Ierem.7.19. By whom Satan is turned quite loose now; as who are shedding innocent blood, Hezek.22, rise or bear up themselves against God in Heaven upon the poor and afflicted, Act.4. and do not spare the very righteous for the maintenance of the hypocrisy and lies of the disunited, distracted, 2 Timothy.3. and divided Rom.16. Sectarian, railing and disputing of their shepherds, Hezek.13.22.34 The false prophets, cruel ravenous wolves and hirelings, Iam.5.","Gifftheil, Ludwig Friedrich, d. 1661.",1648,English,1642-1649,7,0.05470459518599562,0.043034281546316555,0.028446389496717725,0.0175054704595186,0.018964259664478483,0.010940919037199124,0.002188183807439825,0.0036469730123997084,0.0036469730123997084,0.00437636761487965
3492,train,480,"The true copy of a letter sent from Portsmouth by George Guillims to Mr. Robert VVhitney dwelling in Herefordshire; and intercepted amongst others by some of the Parliaments troops: whereby it does plainly appear that the papists or malignant party, do seek out all ways and means to work the ruin and destruction of the Protestants.","Guillims, George.",1642,English,1642-1649,6,0.041666666666666664,0.04791666666666666,0.01875,0.029166666666666667,0.0125,0.008333333333333333,0.014583333333333334,0.016666666666666666,0.00625,0.0125
3493,test,1953,"A true relation of the proceedings of His Excellence the Earl of Essex, with his army, since his departure from these parts, in pursutie of the cavaliers. With the taking of Redding by Colonel Hampden, and Colonel Hurry with their regiments. With the departure of the Kings forces by Worcester toward Shrewsbury.",H. G.,1642,English,1642-1649,7,0.06246799795186892,0.03789042498719918,0.039938556067588324,0.03379416282642089,0.018433179723502304,0.014848950332821301,0.007680491551459293,0.002560163850486431,0.0056323604710701485,0.002048131080389145
3494,test,6580,"The bloody court, or, The fatal tribunal being a brief history and true narrative of the strange designs, wicked plots, and bloody conspiracies carried on by the most sordid'st, vile, and usurping tyrants in these late years of oppressions, tyranny, martyrdom and persecutions ...","Gauden, John, 1605-1662.",1660,English,1650-1699,8,0.071580547112462,0.04118541033434651,0.033738601823708206,0.03966565349544073,0.01656534954407295,0.015197568389057751,0.01656534954407295,0.0025835866261398176,0.009726443768996961,0.004711246200607903
3495,test,138961,"A treatise of prayer and of divine providence as relating to it. With an application of the general doctrine thereof unto the present time, and state of things in the land, so far as prayer is concerned in them. Written for the instruction, admonition, and comfort of those that give themselves unto prayer, and stand in need of it in the said respects. By Edward Gee, minister of the gospel at Eccleston in Lancashire.","Gee, Edward, 1613-1660.",1653,English,1650-1699,11,0.05660581026331129,0.048265340635142234,0.042983283079425165,0.026151222285389426,0.023215146695835524,0.016306733543943984,0.011643554666417196,0.013399443009189629,0.013104396197494261,0.009772526104446571
3496,train,3170,"A new years result, in favor of the poor; as also in the behalf of all tradesmen, necessitous persons, and such others, as desire the increase of traffic; who mind the exterpation of intolerable usury, and the anihilating of the pernicious costoms of forfeitures. Together with that which may be justly expected from all men of estates on the like case, who cannot be ignorant that such as endeavor not to promote the public good, are no better than brutes with hoofs and horns. All which is discust by way of conference between Mean-well and Experience. / By Sr. Balthazar Gerbier, Knight.","Gerbier, Balthazar, Sir, 1562?-1667.",1651,English,1650-1699,8,0.07003154574132493,0.033123028391167195,0.04321766561514196,0.031230283911671926,0.02050473186119874,0.01766561514195584,0.02082018927444795,0.005362776025236594,0.00914826498422713,0.019242902208201892
3497,test,519,To all fathers of noble families and lovers of virtue,"Gerbier, Balthazar, Sir, 1592?-1667.",1649,English,1642-1649,6,0.05973025048169557,0.05394990366088632,0.05202312138728324,0.03468208092485549,0.019267822736030827,0.03275529865125241,0.0038535645472061657,0.0019267822736030828,0.0019267822736030828,0.019267822736030827
3498,train,1377,"The true and perfect speeches of Colonel John Gerhard upon the scaffold at Tower Hill, on Monday last, and Mr. Peter Vowel at Charing Cross, on Monday last, being the 11 of this instant July, 1654. With their declarations to the people touching the King of Scots; their protestations sealed with their blood; and their prayers immediately before the fatal stroke of death was struck. Likewise, the speech of the Portugal ambassadors brother upon the scaffold, his acknowledgment and confession; and the great and wonderful miracle that happened upon the putting of Mr. Gerard into the coffin. Taken by an ear witness, and impartially communicated for general satisfaction.","Gerard, John, 1632-1654.; Vowell, Peter, d. 1654.",1654,English,1650-1699,7,0.07044299201161947,0.05737109658678286,0.032679738562091505,0.030501089324618737,0.01670297748729121,0.017429193899782133,0.014524328249818447,0.005083514887436456,0.004357298474945533,0.0021786492374727667
3499,train,1528,"Abuses discovered, whereby the creditors are merely cheated the officers of law, and goalers are unjustly enriched, and the poor debtor and their families tyrannically destroyed.","Gery, William.",1649,English,1642-1649,7,0.07133507853403141,0.04253926701570681,0.04908376963350786,0.028141361256544505,0.024214659685863876,0.015706806282722516,0.015706806282722516,0.009162303664921467,0.007853403141361258,0.008507853403141362
3500,test,11979,"Edovardus Confessor redivivus. The piety and virtues of holy Edward the Confessor revived in the sacred Majesty of King James the II. Being a relation of the admirable and unexpected finding of a sacred relic, (viz. the crucifix) of that pious prince; which was found in Westminster-Abby, (the place of his interrment) 622 years succeeding; and is since worn sometimes by his present Majesty. With a comment thereon. Previous to which relation, are recited many wonderful casual discoveries; all of them being presagious, or very effective.","Gibbon, John, 1629-1718.",1688,English,1650-1699,9,0.06252608731947575,0.03815009600133567,0.04265798480674514,0.027965606478003172,0.017864596376993072,0.011770598547458051,0.015360213707321145,0.003923532849152684,0.008347942232239752,0.006344436096502213
3501,train,29842,"The libertine schooled, or A vindication of the magistrates power in religious matters. In answer to some fallacious quaeries scattered about the city of Limrick, by a nameless author, about the 15th of December, 1656. And for detection of those mysterious designs so vigorously fomented, if not begun among us, by romish engineers, and Jesuitick emissaries, under notionall disguises ... (politicae uti & ecclesiasticae. axiom. Arabic.) Published, by Claudus Gilbert, B.D. and minister of the Gospel at Limrick in Ireland.","Gilbert, Claudius, d. 1696?",1657,English,1650-1699,10,0.05204074793914617,0.0367267609409557,0.03679378057770927,0.028248776891629246,0.019569733932042088,0.014074123718249447,0.009650827692513906,0.01028751424167281,0.009918906239528182,0.011493867703237048
3502,test,69099,"A sovereign antidote against sinful errors, the epidemical plague of these latter days. Extracted out of divine records, the dispensatory of Christianity: for the prevention and cure of our spiritual distempers. By Claudius Gilbert, B.D. and minister of the Gospel at Limrick in Ireland.","Gilbert, Claudius, d. 1696?",1658,English,1650-1699,11,0.046223534349266994,0.04130305793137382,0.032533032315952476,0.025340453552149814,0.020231841271219554,0.013053734496881285,0.010159336604002952,0.012040695234373868,0.008871329541672093,0.008871329541672093
